"Date","Customer.code","Item.code","Units"
"2015-12-01","C2585","I12",29.62
"2015-12-05","C5228","I12",25.77
"2015-12-07","C2534","I12",35.43
"2015-12-08","C2137","I12",25.3
"2015-12-10","C2132","I12",21.43
"2015-12-12","C4346","I12",36.33
"2015-12-13","C5140","I12",13.02
"2015-12-14","C1367","I12",18.2
"2015-12-14","C2258","I12",5.43
"2015-12-16","C5114","I12",13.09
"2015-12-19","C953","I12",13.45
"2015-12-22","C3059","I12",15.25
"2015-12-26","C3436","I12",19.02
"2015-12-29","C3298","I12",12.54
"2015-12-31","C3571","I12",39.93
"2015-12-31","C5493","I12",23.7
"2015-12-31","C5493","I12",26.98
"2015-12-31","C575","I12",14.8
"2015-12-31","C2810","I12",13.78
"2016-01-04","C4328","I12",31.7
"2016-01-05","C563","I12",33.76
"2016-01-06","C425","I12",38.12
"2016-01-06","C3442","I12",27.19
"2016-01-06","C4935","I12",26.27
"2016-01-10","C5590","I12",10.45
"2016-01-14","C3467","I12",13.9
"2016-01-16","C5424","I12",6.66
"2016-01-17","C5424","I12",6.84
"2016-01-17","C65","I12",14.05
"2016-01-27","C778","I12",37.96
"2016-02-13","C1147","I12",35.26
"2016-02-13","C2095","I12",16.85
"2016-02-16","C2138","I12",11.25
"2016-02-18","C653","I12",5.25
"2016-02-18","C653","I12",28.46
"2016-02-22","C3596","I12",11.24
"2016-02-22","C3596","I12",5.34
"2016-02-23","C1243","I12",4.75
"2016-02-23","C1243","I12",10
"2016-02-23","C4481","I12",29.5
"2016-02-24","C3515","I12",8.09
"2016-02-27","C4442","I12",27.9
"2016-02-27","C4442","I12",40.31
"2016-02-27","C4451","I12",40.32
"2016-02-27","C4451","I12",40.32
"2016-04-15","C2471","I12",6.66
"2016-04-16","C5388","I12",43.03
"2016-04-16","C170","I12",17.55
"2016-04-17","C401","I12",15.04
"2016-04-17","C4765","I12",20.74
"2016-04-17","C4765","I12",6.3
"2016-04-19","C2338","I12",41.5
"2016-04-22","C4331","I12",13.96
"2016-04-22","C4331","I12",4.73
"2016-04-22","C5424","I12",15.35
"2016-04-24","C5388","I12",41.42
"2016-04-26","C5139","I12",10.24
"2016-04-26","C4681","I12",10.16
"2016-04-30","C164","I12",13.36
"2016-05-04","C5290","I12",14.16
"2016-05-05","C3930","I12",9.91
"2016-05-09","C3999","I12",13.02
"2016-05-09","C1857","I12",16.3
"2016-05-12","C2315","I12",10.01
"2016-05-21","C184","I12",31.67
"2016-05-23","C184","I12",29.78
"2016-05-23","C184","I12",7.81
"2016-05-25","C1650","I12",25.43
"2016-05-25","C1628","I12",18.07
"2016-05-26","C5321","I12",15.35
"2016-06-02","C4286","I12",15.56
"2016-06-08","C425","I12",15.24
"2016-06-09","C185","I12",12.47
"2016-06-09","C41","I12",10.65
"2016-06-18","C212","I12",23.89
"2016-06-18","C2198","I12",11.87
"2016-06-19","C3611","I12",9.97
"2016-06-23","C4154","I12",9.98
"2016-07-04","C3540","I12",9.92
"2016-07-17","C4967","I12",9.87
"2016-08-11","C3891","I12",11.44
"2016-08-13","C2981","I12",30.12
"2016-08-13","C444","I12",26.27
"2016-08-15","C4512","I12",43.01
"2016-08-15","C2132","I12",21.16
"2016-08-23","C3280","I12",10.76
"2016-08-25","C4206","I12",13.81
