"Date","Customer.code","Item.code","Units"
"2015-03-29","C1981","I31",0.1
"2015-03-29","C1094","I31",0.44
"2015-04-02","C3184","I31",0.72
"2015-04-04","C4311","I31",0.79
"2015-04-05","C3568","I31",0.08
"2015-04-11","C2837","I31",0.76
"2015-04-13","C2848","I31",6.96
"2015-04-15","C106","I31",0.02
"2015-04-16","C2647","I31",0.81
"2015-04-20","C5722","I31",0.07
"2015-04-20","C209","I31",0.02
"2015-04-21","C2873","I31",0.43
"2015-04-21","C2720","I31",0.71
"2015-04-21","C530","I31",0.62
"2015-04-21","C5352","I31",0.04
"2015-04-21","C4175","I31",0.62
"2015-04-21","C1339","I31",0.65
"2015-04-23","C3714","I31",0.7
"2015-04-25","C400","I31",0.36
"2015-04-29","C840","I31",0.08
"2015-05-02","C1262","I31",0.82
"2015-05-02","C4111","I31",0.08
"2015-05-03","C1717","I31",0.06
"2015-05-07","C3478","I31",0.03
"2015-05-11","C3086","I31",0.04
"2015-05-20","C3524","I31",0.06
"2015-06-02","C1367","I31",0.1
"2015-06-11","C5561","I31",0.72
"2015-06-11","C3281","I31",0.2
"2015-06-16","C1773","I31",0.58
"2015-06-21","C3171","I31",0.04
"2015-06-21","C4369","I31",0.17
"2015-06-27","C3880","I31",0.52
"2015-06-27","C32","I31",0.51
"2015-06-28","C3759","I31",0.5
"2015-06-29","C2654","I31",0.56
"2015-07-02","C847","I31",2.73
"2015-07-02","C847","I31",0.96
"2015-07-11","C1253","I31",0.52
"2015-10-22","C3496","I31",0.73
"2015-10-22","C213","I31",0.72
"2015-10-26","C2556","I31",3.16
"2015-10-27","C179","I31",0.69
"2015-10-28","C2597","I31",0.61
"2015-11-05","C2660","I31",0.7
"2015-11-05","C2667","I31",0.92
"2015-11-07","C4963","I31",0.52
"2015-11-07","C4963","I31",0.08
"2015-11-07","C793","I31",0.2
"2015-11-07","C3136","I31",0.74
"2015-11-09","C3309","I31",0.71
"2015-11-09","C2951","I31",0.83
"2015-11-09","C5032","I31",0.8
"2015-11-09","C5595","I31",0.71
"2015-11-10","C977","I31",0.23
"2015-11-11","C5072","I31",1.08
"2015-11-12","C2682","I31",0.83
"2015-11-12","C4412","I31",0.69
"2015-11-12","C3427","I31",0.71
"2015-11-18","C1341","I31",0.8
"2015-11-18","C3732","I31",0.86
"2015-11-18","C5142","I31",0.65
"2015-11-19","C2228","I31",0.2
"2015-11-19","C26","I31",0.73
"2015-11-19","C4465","I31",0.76
"2015-11-21","C2381","I31",0.66
"2015-11-21","C1031","I31",0.7
"2015-11-21","C2994","I31",0.69
"2015-11-23","C1733","I31",3.13
"2015-11-24","C647","I31",0.66
"2015-11-25","C33","I31",0.52
"2015-11-25","C3382","I31",2.11
"2015-11-26","C2002","I31",0.7
"2015-12-01","C2030","I31",0.69
"2015-12-06","C5074","I31",0.77
"2015-12-13","C2074","I31",0.21
"2015-12-14","C2258","I31",0.74
"2015-12-15","C5502","I31",0.01
"2015-12-16","C400","I31",0.5
"2015-12-17","C2559","I31",1.14
"2015-12-17","C3822","I31",0.01
"2015-12-17","C4953","I31",0.63
"2015-12-17","C1003","I31",0.68
"2015-12-21","C2719","I31",0.09
"2015-12-23","C2258","I31",0.34
"2015-12-24","C2428","I31",0.64
"2015-12-30","C758","I31",0.31
"2016-01-03","C3798","I31",0.29
"2016-01-26","C5595","I31",0.09
"2016-02-21","C2810","I31",0.8
"2016-02-24","C2036","I31",0.04
"2016-02-27","C65","I31",0.78
"2016-04-23","C150","I31",3.06
"2016-04-27","C5247","I31",0.72
"2016-04-29","C4055","I31",0.79
"2016-05-02","C1493","I31",0.67
"2016-05-05","C116","I31",0.62
"2016-05-09","C808","I31",0.61
"2016-05-15","C152","I31",0.71
"2016-06-16","C908","I31",0.62
"2016-06-19","C447","I31",0.04
"2016-06-28","C5321","I31",1.49
"2016-07-09","C2456","I31",0.76
"2016-07-09","C3495","I31",0.82
"2016-07-16","C1485","I31",0.59
"2016-07-17","C4495","I31",0.59
"2016-07-25","C3634","I31",0.68
"2016-07-27","C4304","I31",0.41
"2016-08-14","C5450","I31",0.52
"2016-08-18","C4810","I31",0.66
"2016-08-22","C1767","I31",0.58
"2016-08-23","C4702","I31",0.44
"2016-09-19","C93","I31",0.67
"2016-09-26","C3397","I31",0.24
