"Date","Customer.code","Item.code","Units"
"2015-04-27","C681","I6",1.87
"2015-04-27","C5366","I6",0.6
"2015-04-29","C728","I6",1.23
"2015-04-30","C397","I6",1.26
"2015-04-30","C3782","I6",3.57
"2015-05-04","C4451","I6",0.91
"2015-05-06","C5241","I6",0.8
"2015-05-07","C4226","I6",0.94
"2015-05-11","C4649","I6",1.72
"2015-05-13","C427","I6",3.68
"2015-05-16","C3600","I6",4.16
"2015-05-16","C5711","I6",1.53
"2015-05-19","C3519","I6",2.93
"2015-05-19","C4765","I6",0.72
"2015-05-20","C979","I6",0.9
"2015-05-21","C5614","I6",0.6
"2015-05-21","C3748","I6",0.84
"2015-05-21","C3748","I6",0.8
"2015-05-30","C2403","I6",0.62
"2015-06-01","C3145","I6",2.49
"2015-06-02","C2658","I6",0.56
"2015-06-04","C4699","I6",0.78
"2015-06-13","C1939","I6",1.68
"2015-06-13","C1939","I6",6.36
"2015-06-13","C1939","I6",2.36
"2015-06-13","C1939","I6",0.58
"2015-06-17","C3874","I6",0.68
"2015-06-20","C2975","I6",2.6
"2015-06-21","C4461","I6",0.57
"2015-06-25","C2307","I6",4.91
"2015-06-29","C2886","I6",0.7
"2015-07-02","C4444","I6",0.64
"2015-07-12","C3553","I6",0.6
"2015-07-16","C2702","I6",1.64
"2015-07-21","C2080","I6",1.43
"2015-07-27","C3214","I6",2.7
"2015-07-30","C719","I6",1.19
"2015-08-04","C1376","I6",1.34
"2015-08-05","C1195","I6",3.7
"2015-08-13","C3447","I6",1.24
"2015-08-13","C3447","I6",1.15
"2015-08-26","C3486","I6",3.87
"2015-08-27","C935","I6",1.35
"2015-08-27","C5108","I6",3.35
"2015-08-31","C2189","I6",0.7
"2015-09-13","C1952","I6",1.19
"2015-09-26","C5565","I6",4.92
"2015-10-07","C2717","I6",0.55
"2015-10-10","C1256","I6",0.56
"2015-10-19","C2909","I6",1.88
"2015-10-21","C4440","I6",0.77
"2015-10-21","C1769","I6",0.78
"2015-10-22","C3487","I6",1.83
"2015-10-22","C4771","I6",2.63
"2015-10-22","C3127","I6",0.95
"2015-10-22","C2166","I6",0.9
"2015-10-22","C3910","I6",1.49
"2015-10-22","C1933","I6",1.31
"2015-10-24","C165","I6",0.8
"2015-10-24","C3439","I6",1.18
"2015-10-28","C5563","I6",0.55
"2015-10-31","C985","I6",1.28
"2015-10-31","C4054","I6",1.49
"2015-11-02","C4899","I6",0.82
"2015-11-03","C3125","I6",0.8
"2015-11-07","C4180","I6",0.8
"2015-11-08","C4277","I6",1.18
"2015-11-09","C5679","I6",1.13
"2015-11-09","C5115","I6",0.78
"2015-11-09","C1283","I6",0.77
"2015-11-09","C1996","I6",0.55
"2015-11-09","C1898","I6",0.93
"2015-11-09","C4114","I6",2.55
"2015-11-11","C3999","I6",1.07
"2015-11-11","C5186","I6",0.53
"2015-11-12","C4512","I6",0.78
"2015-11-13","C5371","I6",0.79
"2015-11-13","C5371","I6",0.79
"2015-11-13","C1986","I6",0.68
"2015-11-13","C2138","I6",0.53
"2015-11-14","C2129","I6",0.78
"2015-11-15","C3680","I6",0.8
"2015-11-15","C1857","I6",1.22
"2015-11-16","C2961","I6",16.3
"2015-11-16","C5115","I6",0.8
"2015-11-17","C5091","I6",0.57
"2015-11-18","C577","I6",1.13
"2015-11-23","C2197","I6",1.06
"2015-11-23","C5221","I6",4.43
"2015-11-24","C5343","I6",0.81
"2015-11-24","C5343","I6",0.79
"2015-12-01","C148","I6",1.52
"2015-12-12","C989","I6",0.57
"2015-12-13","C295","I6",0.55
"2015-12-15","C2114","I6",0.8
"2015-12-15","C846","I6",1.01
"2015-12-19","C4672","I6",1.92
"2015-12-19","C79","I6",2.29
"2015-12-20","C2699","I6",3.52
"2015-12-22","C2735","I6",0.86
"2015-12-23","C1432","I6",1.24
"2015-12-26","C3264","I6",1.24
"2015-12-30","C4389","I6",1.07
"2016-01-05","C2839","I6",1.26
"2016-01-14","C4510","I6",0.91
"2016-01-24","C4692","I6",0.95
"2016-01-30","C4672","I6",0.75
"2016-02-06","C349","I6",3.03
"2016-02-24","C1058","I6",1.33
"2016-02-27","C4657","I6",2.56
"2016-02-28","C4213","I6",0.7
"2016-04-21","C804","I6",1.02
"2016-04-27","C5305","I6",0.98
"2016-04-27","C5305","I6",1
"2016-04-29","C5333","I6",0.54
"2016-04-30","C1914","I6",0.58
"2016-05-01","C985","I6",3.54
"2016-05-07","C916","I6",1.45
"2016-05-18","C1058","I6",0.67
"2016-06-02","C2514","I6",0.49
"2016-06-04","C3502","I6",0.51
"2016-06-08","C1094","I6",3.88
"2016-06-12","C5583","I6",0.65
"2016-06-18","C2829","I6",0.79
"2016-06-25","C1811","I6",1.71
"2016-07-07","C2702","I6",0.53
"2016-07-28","C5367","I6",0.49
"2016-08-01","C993","I6",0.33
"2016-08-03","C5427","I6",2.4
"2016-08-04","C3689","I6",0.52
"2016-08-08","C2731","I6",1.46
"2016-08-13","C348","I6",0.99
"2016-08-16","C5665","I6",0.99
"2016-08-21","C1588","I6",0.52
"2016-08-22","C2706","I6",0.31
"2016-08-27","C2785","I6",0.51
"2016-09-06","C2001","I6",0.63
"2016-09-08","C5715","I6",1.01
"2016-09-17","C3517","I6",0.48
"2016-09-22","C5132","I6",1.01
"2016-09-24","C868","I6",0.77
"2016-09-26","C5175","I6",0.51
"2016-09-26","C3102","I6",0.57
"2016-09-29","C1799","I6",0.49
