"Date","Customer.code","Item.code","Units"
"2014-06-12","C5647","I17",1.03
"2014-06-14","C3634","I17",0.07
"2014-06-14","C2499","I17",0.05
"2014-06-16","C5234","I17",0.95
"2014-06-19","C2725","I17",0.98
"2014-06-19","C4476","I17",10.7
"2014-06-21","C3885","I17",3.34
"2014-06-24","C4597","I17",1.02
"2014-06-25","C1951","I17",4
"2014-06-25","C4706","I17",3.27
"2014-06-28","C5148","I17",0.38
"2014-06-28","C4345","I17",1.78
"2014-06-28","C3996","I17",0.78
"2014-06-29","C3","I17",1.5
"2014-06-29","C295","I17",1.66
"2014-07-13","C2269","I17",1.14
"2014-07-13","C2269","I17",0.87
"2014-07-16","C1347","I17",0.81
"2014-07-16","C4517","I17",0.53
"2014-07-19","C2081","I17",0.37
"2014-07-19","C746","I17",2.68
"2014-07-20","C4612","I17",1.48
"2014-07-20","C2503","I17",1.53
"2014-07-20","C2071","I17",1.91
"2014-07-20","C1772","I17",1.2
"2014-07-21","C4861","I17",14.95
"2014-07-21","C1079","I17",4.58
"2014-07-21","C1076","I17",3.5
"2014-07-21","C1441","I17",0.83
"2014-07-22","C2294","I17",1.29
"2014-07-23","C1656","I17",1.05
"2014-07-24","C1207","I17",2.02
"2014-07-24","C1094","I17",5.21
"2014-07-24","C3534","I17",1.07
"2014-07-27","C2016","I17",2.76
"2014-07-27","C746","I17",1.11
"2014-07-28","C440","I17",0.78
"2014-07-31","C5483","I17",0.5
"2014-07-31","C5709","I17",3.78
"2014-07-31","C2306","I17",0.78
"2014-07-31","C1469","I17",4.06
"2014-08-04","C4582","I17",2.11
"2014-08-04","C1033","I17",6.1
"2014-08-05","C2979","I17",0.06
"2014-08-06","C1625","I17",0.19
"2014-08-06","C3454","I17",3.94
"2014-08-06","C5317","I17",1.6
"2014-08-06","C2307","I17",3.05
"2014-08-07","C3619","I17",3.07
"2014-08-07","C1573","I17",0.08
"2014-08-09","C1354","I17",0.44
"2014-08-09","C1523","I17",0.49
"2014-08-09","C3672","I17",1.08
"2014-08-10","C1682","I17",4.01
"2014-08-10","C1682","I17",4.09
"2014-08-10","C1682","I17",2.56
"2014-08-10","C1682","I17",10.17
"2014-08-10","C1682","I17",1.53
"2014-08-10","C1682","I17",3.04
"2014-08-10","C2450","I17",0.88
"2014-08-10","C268","I17",4.96
"2014-08-11","C4103","I17",0.4
"2014-08-11","C2322","I17",3.14
"2014-08-12","C4389","I17",1.12
"2014-08-13","C3311","I17",1.1
"2014-08-14","C2752","I17",0.96
"2014-08-14","C2386","I17",0.39
"2014-08-14","C3048","I17",1.34
"2014-08-16","C2299","I17",1
"2014-08-16","C5502","I17",1.6
"2014-08-16","C300","I17",0.97
"2014-08-17","C3260","I17",1.94
"2014-08-17","C4860","I17",2.02
"2014-08-18","C3052","I17",0.19
"2014-08-20","C5649","I17",1.09
"2014-08-20","C3801","I17",1.02
"2014-08-23","C5195","I17",5.06
"2014-08-23","C4288","I17",0.58
"2014-08-23","C4838","I17",3.46
"2014-08-26","C5111","I17",0.02
"2014-08-31","C2663","I17",0.95
"2014-09-01","C1276","I17",0.04
"2014-09-02","C5442","I17",0.4
"2014-09-03","C275","I17",0.46
"2014-09-03","C5415","I17",0.04
"2014-09-04","C5560","I17",1.13
"2014-09-05","C2949","I17",1.08
"2014-09-07","C4290","I17",3.37
"2014-09-07","C63","I17",1.08
"2014-09-10","C4613","I17",0.36
"2014-09-10","C1033","I17",1.48
"2014-09-11","C4356","I17",0.54
"2014-09-13","C1257","I17",0.84
"2014-09-14","C318","I17",1.03
"2014-09-18","C50","I17",1.18
"2014-09-20","C5030","I17",1.4
"2014-09-22","C4682","I17",0.41
"2014-09-23","C3945","I17",1.02
"2014-09-23","C1335","I17",0.99
"2014-09-25","C5256","I17",0.82
"2014-09-26","C3098","I17",2.69
"2014-09-27","C5476","I17",0.04
"2014-09-27","C1966","I17",1.43
"2014-09-28","C3169","I17",1.02
"2014-10-01","C384","I17",3.03
"2014-10-01","C5362","I17",6.38
"2014-10-01","C3067","I17",1.32
"2014-10-02","C668","I17",3.7
"2014-10-02","C668","I17",5.74
"2014-10-02","C1288","I17",0.81
"2014-10-03","C5144","I17",0.82
"2014-10-03","C5345","I17",1.62
"2014-10-03","C4306","I17",0.92
"2014-10-03","C2421","I17",0.32
"2014-10-03","C1343","I17",1.19
"2014-10-04","C3035","I17",1.42
"2014-10-07","C5256","I17",2.13
"2014-10-12","C2016","I17",1.27
"2014-10-12","C1979","I17",0.89
"2014-10-16","C455","I17",1.05
"2014-10-16","C1372","I17",1.05
"2014-10-16","C5149","I17",0.43
"2014-10-16","C5448","I17",1.04
"2014-10-16","C50","I17",1.06
"2014-10-16","C669","I17",1.7
"2014-10-17","C2393","I17",3.71
"2014-10-17","C669","I17",1.03
"2014-10-20","C2265","I17",1.17
"2014-10-21","C5196","I17",1.03
"2014-10-21","C821","I17",5.34
"2014-10-21","C4937","I17",1.06
"2014-10-23","C2845","I17",0.62
"2014-10-24","C2144","I17",1.13
"2014-10-24","C219","I17",1.05
"2014-10-24","C2949","I17",1.03
"2014-10-26","C3311","I17",0.71
"2014-10-26","C370","I17",0.15
"2014-10-28","C1737","I17",0.63
"2014-10-28","C1919","I17",1.15
"2014-10-29","C5161","I17",1.07
"2014-10-29","C3788","I17",0.66
"2014-10-30","C3715","I17",1.12
"2014-10-30","C5391","I17",0.89
"2014-11-01","C1944","I17",0.86
"2014-11-01","C742","I17",0.03
"2014-11-02","C2610","I17",1.67
"2014-11-02","C5044","I17",0.99
"2014-11-04","C4618","I17",1.07
"2014-11-04","C4103","I17",0.42
"2014-11-04","C1296","I17",0.88
"2014-11-05","C5457","I17",5
"2014-11-06","C3201","I17",1.02
"2014-11-06","C5641","I17",0.83
"2014-11-06","C845","I17",0.79
"2014-11-09","C2586","I17",2.06
"2014-11-10","C3685","I17",0.05
"2014-11-12","C5087","I17",3.27
"2014-11-13","C2902","I17",0.84
"2014-11-13","C1822","I17",3.84
"2014-11-15","C197","I17",2.01
"2014-11-15","C3719","I17",1.15
"2014-11-16","C466","I17",1.05
"2014-11-17","C1973","I17",1.52
"2014-11-17","C1583","I17",0.97
"2014-11-17","C2546","I17",0.5
"2014-11-18","C987","I17",0.99
"2014-11-19","C256","I17",3.05
"2014-11-19","C1706","I17",1.86
"2014-11-20","C947","I17",4.54
"2014-11-20","C2862","I17",1.18
"2014-11-20","C3482","I17",0.47
"2014-11-21","C5248","I17",0.5
"2014-11-21","C2059","I17",0.21
"2014-11-21","C4387","I17",13.83
"2014-11-22","C1063","I17",0.51
"2014-11-22","C2688","I17",0.46
"2014-11-23","C3923","I17",1.11
"2014-11-23","C4623","I17",1.03
"2014-11-24","C3328","I17",0.57
"2014-11-24","C669","I17",20.07
"2014-11-24","C669","I17",1.1
"2014-11-25","C2736","I17",0.74
"2014-11-26","C2446","I17",0.05
"2014-11-26","C3031","I17",7.79
"2014-11-27","C2877","I17",0.74
"2014-11-27","C2404","I17",1.53
"2014-11-27","C2377","I17",0.94
"2014-11-28","C5463","I17",0.93
"2014-11-29","C2674","I17",0.94
"2014-11-29","C1723","I17",0.05
"2014-11-29","C1562","I17",0.06
"2014-11-29","C1167","I17",0.74
"2014-11-30","C2509","I17",0.08
"2014-11-30","C4656","I17",1.04
"2014-12-01","C476","I17",1.02
"2014-12-04","C2149","I17",1.01
"2014-12-04","C1488","I17",0.03
"2014-12-04","C4030","I17",1.01
"2014-12-04","C4714","I17",5.14
"2014-12-05","C1568","I17",10.22
"2014-12-05","C4027","I17",5.1
"2014-12-05","C2949","I17",1.03
"2014-12-07","C1401","I17",4.94
"2014-12-09","C3673","I17",0.47
"2014-12-09","C3005","I17",0.96
"2014-12-10","C2018","I17",1.02
"2014-12-10","C2018","I17",13.08
"2014-12-10","C2018","I17",5.13
"2014-12-11","C3580","I17",4.52
"2014-12-11","C2156","I17",0.73
"2014-12-11","C84","I17",0.76
"2014-12-11","C445","I17",1.03
"2014-12-12","C3690","I17",0.72
"2014-12-13","C4268","I17",0.89
"2014-12-15","C3948","I17",0.53
"2014-12-18","C1570","I17",2.1
"2014-12-20","C43","I17",0.05
"2014-12-20","C3881","I17",1.09
"2014-12-21","C4270","I17",3.79
"2014-12-22","C730","I17",1.67
"2014-12-23","C5399","I17",0.59
"2014-12-25","C4245","I17",0.51
"2014-12-29","C5451","I17",1.78
"2014-12-29","C3637","I17",0.49
"2015-01-02","C4661","I17",0.24
"2015-01-03","C3678","I17",1.04
"2015-01-03","C3678","I17",0.55
"2015-01-07","C3515","I17",0.98
"2015-01-08","C899","I17",1.01
"2015-01-08","C835","I17",1
"2015-01-09","C632","I17",3.56
"2015-01-09","C632","I17",1.03
"2015-01-10","C237","I17",1
"2015-01-12","C529","I17",0.02
"2015-01-15","C2491","I17",1.22
"2015-01-17","C197","I17",0.91
"2015-01-19","C2923","I17",1.25
"2015-01-19","C1628","I17",1.16
"2015-01-21","C3533","I17",0.76
"2015-01-22","C5323","I17",0.7
"2015-01-22","C3101","I17",1.63
"2015-01-25","C815","I17",2.08
"2015-01-27","C3902","I17",0.98
"2015-01-27","C546","I17",0.97
"2015-01-27","C5108","I17",2.85
"2015-01-28","C1706","I17",0.74
"2015-01-29","C837","I17",2.02
"2015-01-29","C727","I17",1.01
"2015-02-03","C3834","I17",0.58
"2015-02-04","C8","I17",0.83
"2015-02-04","C4439","I17",1.01
"2015-02-07","C5028","I17",14.12
"2015-02-07","C5028","I17",3.01
"2015-02-07","C4889","I17",0.06
"2015-02-09","C4385","I17",13.42
"2015-02-09","C4042","I17",0.73
"2015-02-09","C1739","I17",0.55
"2015-02-11","C1608","I17",1.19
"2015-02-13","C1725","I17",0.56
"2015-02-13","C124","I17",0.59
"2015-02-13","C1790","I17",0.49
"2015-02-14","C3168","I17",0.99
"2015-02-14","C1366","I17",0.98
"2015-02-14","C3114","I17",1.06
"2015-02-14","C2532","I17",1.11
"2015-02-14","C573","I17",0.99
"2015-02-14","C727","I17",0.97
"2015-02-14","C643","I17",4.24
"2015-02-14","C1886","I17",0.66
"2015-02-14","C2769","I17",1.07
"2015-02-14","C341","I17",0.68
"2015-02-14","C2858","I17",6.92
"2015-02-14","C2858","I17",1.36
"2015-02-14","C774","I17",0.58
"2015-02-15","C161","I17",0.95
"2015-02-15","C3165","I17",1.03
"2015-02-15","C2844","I17",4.1
"2015-02-18","C4324","I17",1.15
"2015-02-21","C3618","I17",1.17
"2015-02-21","C727","I17",0.99
"2015-02-21","C523","I17",3.85
"2015-02-22","C2367","I17",0.05
"2015-02-22","C590","I17",1.29
"2015-02-23","C3288","I17",2.8
"2015-02-24","C5172","I17",4.9
"2015-02-28","C4650","I17",1.55
"2015-03-01","C341","I17",0.74
"2015-03-01","C3248","I17",1.78
"2015-03-01","C5622","I17",0.87
"2015-03-01","C3533","I17",0.55
"2015-03-02","C2266","I17",0.76
"2015-03-02","C701","I17",0.84
"2015-03-02","C3179","I17",7.41
"2015-03-07","C548","I17",0.99
"2015-03-08","C1195","I17",3.16
"2015-03-08","C5662","I17",0.58
"2015-03-08","C194","I17",0.47
"2015-03-08","C194","I17",2.49
"2015-03-08","C4441","I17",3.71
"2015-03-08","C4690","I17",1.07
"2015-03-08","C4690","I17",0.64
"2015-03-08","C198","I17",0.5
"2015-03-08","C198","I17",0.67
"2015-03-08","C3480","I17",0.94
"2015-03-08","C4739","I17",1.08
"2015-03-09","C2759","I17",1.55
"2015-03-09","C3820","I17",0.92
"2015-03-09","C3634","I17",0.5
"2015-03-10","C2624","I17",1.09
"2015-03-10","C29","I17",1.38
"2015-03-12","C4320","I17",1.03
"2015-03-12","C5617","I17",1.03
"2015-03-12","C29","I17",1.76
"2015-03-12","C29","I17",0.41
"2015-03-12","C3811","I17",4.51
"2015-03-13","C66","I17",0.71
"2015-03-14","C2633","I17",2.06
"2015-03-14","C715","I17",6.93
"2015-03-14","C3043","I17",10.03
"2015-03-15","C776","I17",2.06
"2015-03-15","C4335","I17",0.24
"2015-03-15","C729","I17",0.41
"2015-03-16","C71","I17",1.03
"2015-03-17","C1119","I17",0.81
"2015-03-18","C5485","I17",0.52
"2015-03-18","C4916","I17",0.65
"2015-03-21","C3523","I17",1.34
"2015-03-21","C1958","I17",1.35
"2015-03-21","C3608","I17",0.94
"2015-03-21","C677","I17",0.45
"2015-03-21","C3216","I17",0.52
"2015-03-21","C5600","I17",1.7
"2015-03-26","C480","I17",0.79
"2015-03-29","C1774","I17",2.74
"2015-04-01","C2812","I17",1.18
"2015-04-02","C5643","I17",0.69
"2015-04-04","C362","I17",1.72
"2015-04-04","C4311","I17",0.92
"2015-04-04","C4311","I17",0.7
"2015-04-05","C5408","I17",1.1
"2015-04-08","C4238","I17",0.62
"2015-04-08","C4218","I17",1.3
"2015-04-08","C4218","I17",4.08
"2015-04-11","C2837","I17",0.52
"2015-04-13","C5431","I17",3.45
"2015-04-14","C4714","I17",0.88
"2015-04-15","C3808","I17",0.32
"2015-04-15","C669","I17",0.7
"2015-04-19","C3011","I17",3.94
"2015-04-21","C4689","I17",1.55
"2015-04-21","C2873","I17",0.62
"2015-04-21","C2720","I17",0.83
"2015-04-21","C1605","I17",0.78
"2015-04-21","C1952","I17",0.66
"2015-04-21","C580","I17",1.16
"2015-04-21","C3638","I17",10.62
"2015-04-21","C1141","I17",0.16
"2015-04-21","C1614","I17",4.65
"2015-04-21","C530","I17",0.5
"2015-04-21","C5094","I17",1.26
"2015-04-21","C4175","I17",0.96
"2015-04-21","C3113","I17",0.97
"2015-04-21","C1339","I17",2.16
"2015-04-22","C4221","I17",1.04
"2015-04-22","C2474","I17",0.81
"2015-04-23","C1198","I17",1.03
"2015-04-23","C3506","I17",1.6
"2015-04-23","C3714","I17",1.29
"2015-04-25","C1688","I17",0.73
"2015-04-25","C2694","I17",2.36
"2015-04-27","C161","I17",1.76
"2015-04-28","C1246","I17",0.28
"2015-04-28","C3208","I17",0.5
"2015-04-28","C5007","I17",1.07
"2015-04-28","C5249","I17",1.84
"2015-04-29","C205","I17",1.13
"2015-04-29","C1419","I17",0.94
"2015-04-29","C4752","I17",1.67
"2015-04-30","C3384","I17",0.34
"2015-05-02","C3676","I17",0.99
"2015-05-02","C1262","I17",1.06
"2015-05-02","C4924","I17",1.89
"2015-05-03","C4069","I17",1.66
"2015-05-03","C2653","I17",0.49
"2015-05-03","C1499","I17",1.08
"2015-05-04","C5050","I17",2.23
"2015-05-04","C4451","I17",0.98
"2015-05-04","C4118","I17",0.95
"2015-05-05","C3363","I17",0.56
"2015-05-06","C1747","I17",0.54
"2015-05-06","C4494","I17",0.95
"2015-05-06","C5593","I17",0.3
"2015-05-07","C2882","I17",1.09
"2015-05-09","C4118","I17",1.12
"2015-05-09","C3667","I17",1.07
"2015-05-09","C3086","I17",0.52
"2015-05-10","C678","I17",4.63
"2015-05-10","C3333","I17",1.11
"2015-05-11","C5296","I17",0.93
"2015-05-11","C4492","I17",0.62
"2015-05-11","C5369","I17",0.56
"2015-05-12","C4404","I17",0.27
"2015-05-12","C4438","I17",5.13
"2015-05-12","C5352","I17",1.02
"2015-05-13","C1454","I17",1.01
"2015-05-14","C1304","I17",2.32
"2015-05-16","C909","I17",0.56
"2015-05-16","C1067","I17",0.44
"2015-05-16","C3488","I17",1.14
"2015-05-17","C4905","I17",0.55
"2015-05-20","C2930","I17",4.04
"2015-05-20","C643","I17",0.05
"2015-05-21","C5631","I17",0.77
"2015-05-23","C1494","I17",3.04
"2015-05-24","C1631","I17",1.35
"2015-05-24","C5724","I17",0.18
"2015-05-24","C1722","I17",0.42
"2015-05-25","C5237","I17",1.01
"2015-05-27","C4049","I17",6.6
"2015-05-27","C4049","I17",4
"2015-05-27","C4283","I17",0.54
"2015-05-27","C5012","I17",0.18
"2015-05-27","C1967","I17",1.02
"2015-05-27","C5440","I17",0.52
"2015-05-28","C488","I17",2.8
"2015-05-30","C3075","I17",0.52
"2015-05-30","C2785","I17",2.03
"2015-05-31","C5323","I17",6.03
"2015-06-01","C4389","I17",13.21
"2015-06-01","C1502","I17",1.06
"2015-06-01","C2598","I17",0.51
"2015-06-02","C4647","I17",1.08
"2015-06-02","C4061","I17",1.07
"2015-06-03","C3949","I17",0.54
"2015-06-03","C3286","I17",1.54
"2015-06-06","C256","I17",0.7
"2015-06-06","C2145","I17",1
"2015-06-06","C5055","I17",1.06
"2015-06-08","C4217","I17",0.54
"2015-06-08","C4217","I17",1.68
"2015-06-09","C3437","I17",1.33
"2015-06-09","C5616","I17",1.06
"2015-06-10","C3303","I17",0.55
"2015-06-10","C4426","I17",1.06
"2015-06-10","C1516","I17",7.15
"2015-06-11","C5561","I17",1.03
"2015-06-11","C3394","I17",0.43
"2015-06-13","C5297","I17",0.57
"2015-06-14","C560","I17",1.07
"2015-06-16","C1773","I17",0.53
"2015-06-16","C4096","I17",4.07
"2015-06-17","C2633","I17",3.05
"2015-06-18","C3251","I17",1.06
"2015-06-20","C1669","I17",9.15
"2015-06-20","C1502","I17",0.03
"2015-06-21","C2163","I17",1.57
"2015-06-23","C1613","I17",1.06
"2015-06-23","C4099","I17",2.22
"2015-06-23","C5482","I17",1.16
"2015-06-24","C5260","I17",1.54
"2015-06-26","C2631","I17",1.09
"2015-06-27","C3880","I17",0.52
"2015-06-27","C3162","I17",1.06
"2015-06-27","C1206","I17",0.46
"2015-06-27","C32","I17",1.05
"2015-06-28","C3759","I17",0.47
"2015-06-28","C5074","I17",2.1
"2015-06-28","C1630","I17",2.54
"2015-06-30","C2996","I17",0.46
"2015-06-30","C2996","I17",1.05
"2015-06-30","C2293","I17",2.52
"2015-07-01","C937","I17",4.06
"2015-07-01","C1219","I17",0.74
"2015-07-02","C847","I17",0.97
"2015-07-02","C372","I17",0.99
"2015-07-04","C1654","I17",1.06
"2015-07-04","C541","I17",1.03
"2015-07-04","C2756","I17",1.67
"2015-07-05","C1642","I17",3.14
"2015-07-06","C407","I17",0.54
"2015-07-06","C1687","I17",1.05
"2015-07-07","C3217","I17",1.01
"2015-07-08","C2178","I17",0.67
"2015-07-08","C2720","I17",1.14
"2015-07-09","C2342","I17",3.07
"2015-07-09","C4777","I17",1.55
"2015-07-11","C5583","I17",1.27
"2015-07-11","C2891","I17",0.36
"2015-07-11","C3444","I17",1.01
"2015-07-11","C4145","I17",0.84
"2015-07-11","C4824","I17",3.8
"2015-07-12","C1001","I17",1.07
"2015-07-12","C5074","I17",1.02
"2015-07-12","C1576","I17",1.11
"2015-07-13","C200","I17",10.12
"2015-07-14","C2817","I17",1.05
"2015-07-14","C3025","I17",0.7
"2015-07-16","C1343","I17",1.28
"2015-07-16","C5635","I17",1.19
"2015-07-19","C2779","I17",2.2
"2015-07-20","C5068","I17",1.84
"2015-07-21","C1733","I17",1.09
"2015-07-23","C81","I17",5.27
"2015-07-25","C3146","I17",4.06
"2015-07-25","C3242","I17",0.4
"2015-07-27","C575","I17",1.06
"2015-08-02","C2573","I17",10.28
"2015-08-02","C4101","I17",5.27
"2015-08-03","C373","I17",0.56
"2015-08-04","C2502","I17",0.27
"2015-08-05","C829","I17",2.53
"2015-08-08","C556","I17",2.07
"2015-08-11","C2936","I17",0.55
"2015-08-11","C2530","I17",4.32
"2015-08-12","C3444","I17",1.25
"2015-08-13","C1252","I17",0.51
"2015-08-15","C2983","I17",0.55
"2015-08-17","C4098","I17",0.54
"2015-08-19","C5203","I17",10.2
"2015-08-19","C5100","I17",1.01
"2015-08-19","C3441","I17",1.03
"2015-08-19","C706","I17",1.05
"2015-08-22","C3472","I17",0.73
"2015-08-22","C3085","I17",2.8
"2015-08-24","C1519","I17",1.08
"2015-08-25","C2659","I17",1.98
"2015-08-26","C1313","I17",0.96
"2015-08-26","C2244","I17",0.11
"2015-08-30","C4393","I17",0.68
"2015-09-09","C2368","I17",1.43
"2015-09-09","C3222","I17",1.93
"2015-09-09","C2127","I17",0.66
"2015-09-09","C2127","I17",0.65
"2015-09-13","C1952","I17",0.97
"2015-09-13","C3577","I17",0.51
"2015-09-14","C644","I17",0.9
"2015-09-16","C3170","I17",1.06
"2015-09-19","C2670","I17",1.85
"2015-09-19","C3375","I17",0.67
"2015-09-20","C3236","I17",1.05
"2015-09-20","C1681","I17",0.03
"2015-09-21","C3618","I17",1.27
"2015-09-23","C3154","I17",2.3
"2015-09-23","C3154","I17",0.82
"2015-09-23","C554","I17",1.2
"2015-09-30","C1698","I17",1.1
"2015-10-03","C1514","I17",1.04
"2015-10-04","C4418","I17",1.01
"2015-10-07","C5467","I17",1.43
"2015-10-11","C4047","I17",2.02
"2015-10-12","C818","I17",0.28
"2015-10-15","C793","I17",0.11
"2015-10-15","C2120","I17",1.21
"2015-10-16","C877","I17",0.35
"2015-10-17","C3440","I17",2.12
"2015-10-17","C1528","I17",1.41
"2015-10-17","C2288","I17",1.05
"2015-10-18","C1298","I17",7.17
"2015-10-18","C5006","I17",1.08
"2015-10-18","C3735","I17",1.05
"2015-10-18","C4641","I17",1.55
"2015-10-19","C4617","I17",3.06
"2015-10-22","C989","I17",1.07
"2015-10-22","C5150","I17",0.47
"2015-10-22","C3496","I17",0.7
"2015-10-22","C2166","I17",2.11
"2015-10-22","C213","I17",0.65
"2015-10-22","C3015","I17",0.73
"2015-10-22","C396","I17",3.55
"2015-10-22","C396","I17",5.75
"2015-10-22","C3362","I17",5.82
"2015-10-22","C658","I17",0.7
"2015-10-24","C2169","I17",0.35
"2015-10-25","C3015","I17",0.49
"2015-10-25","C3015","I17",0.84
"2015-10-25","C3852","I17",0.66
"2015-10-26","C4135","I17",2.07
"2015-10-26","C5351","I17",1.81
"2015-10-27","C179","I17",0.46
"2015-10-28","C5043","I17",1.04
"2015-10-28","C2597","I17",0.66
"2015-10-29","C5644","I17",5.35
"2015-10-29","C357","I17",0.49
"2015-10-31","C352","I17",1.28
"2015-10-31","C4965","I17",4.01
"2015-11-01","C1801","I17",3
"2015-11-02","C69","I17",0.52
"2015-11-03","C1209","I17",1.13
"2015-11-04","C3275","I17",0.09
"2015-11-05","C2165","I17",0.08
"2015-11-05","C2660","I17",0.67
"2015-11-05","C2667","I17",0.44
"2015-11-05","C1124","I17",1.92
"2015-11-05","C1124","I17",0.95
"2015-11-07","C639","I17",1.79
"2015-11-09","C3309","I17",1.01
"2015-11-09","C2951","I17",1
"2015-11-09","C2951","I17",2
"2015-11-09","C2951","I17",1.52
"2015-11-09","C5032","I17",0.98
"2015-11-09","C5032","I17",1.55
"2015-11-09","C5595","I17",1.69
"2015-11-09","C5595","I17",1.02
"2015-11-09","C1108","I17",1.05
"2015-11-09","C5205","I17",3.34
"2015-11-09","C306","I17",1.63
"2015-11-09","C517","I17",1.75
"2015-11-09","C4584","I17",1
"2015-11-09","C2918","I17",0.2
"2015-11-10","C5386","I17",5.11
"2015-11-11","C3893","I17",1.14
"2015-11-11","C5072","I17",0.8
"2015-11-12","C823","I17",0.65
"2015-11-12","C5067","I17",1.29
"2015-11-14","C3240","I17",1.12
"2015-11-14","C5447","I17",0.41
"2015-11-14","C3933","I17",4.1
"2015-11-14","C5588","I17",0.98
"2015-11-14","C945","I17",0.7
"2015-11-15","C2809","I17",0.62
"2015-11-15","C1097","I17",4.39
"2015-11-15","C4240","I17",1.07
"2015-11-16","C2961","I17",1.88
"2015-11-16","C4447","I17",0.93
"2015-11-17","C1626","I17",0.99
"2015-11-17","C5091","I17",1.09
"2015-11-17","C3312","I17",2.1
"2015-11-17","C3312","I17",1.9
"2015-11-17","C4654","I17",3.92
