"Date","Customer.code","Item.code","Units"
"2015-02-13","C1862","I14",1.94
"2015-02-13","C880","I14",1.78
"2015-02-13","C691","I14",4.52
"2015-02-14","C4044","I14",2.25
"2015-02-14","C3042","I14",2.3
"2015-02-14","C3621","I14",2.24
"2015-02-14","C2599","I14",3.38
"2015-02-14","C920","I14",2.3
"2015-02-14","C1989","I14",2
"2015-02-14","C1989","I14",2.09
"2015-02-15","C4924","I14",4.13
"2015-02-15","C4768","I14",2.29
"2015-02-15","C356","I14",2.36
"2015-02-15","C356","I14",3.31
"2015-02-15","C1943","I14",2.03
"2015-02-16","C4972","I14",1.85
"2015-02-18","C4324","I14",2.62
"2015-02-19","C4692","I14",3.16
"2015-02-19","C5697","I14",3.31
"2015-02-24","C857","I14",5.91
"2015-02-25","C4381","I14",5.21
"2015-02-26","C399","I14",2.53
"2015-02-28","C4028","I14",2.52
"2015-03-01","C2773","I14",3.64
"2015-03-01","C2773","I14",3.61
"2015-03-02","C748","I14",5.36
"2015-03-03","C1565","I14",4.97
"2015-03-08","C3714","I14",2.47
"2015-03-08","C310","I14",2.42
"2015-03-08","C1873","I14",2.41
"2015-03-09","C1389","I14",2.28
"2015-03-12","C2300","I14",2.3
"2015-03-12","C3811","I14",1.63
"2015-03-12","C2734","I14",2.66
"2015-03-12","C2910","I14",2.92
"2015-03-14","C2869","I14",2.55
"2015-03-14","C310","I14",2.55
"2015-03-14","C359","I14",3.77
"2015-03-14","C359","I14",3.56
"2015-03-15","C2321","I14",2.36
"2015-03-15","C189","I14",2.45
"2015-03-15","C4438","I14",2.89
"2015-03-16","C135","I14",2.17
"2015-03-21","C1097","I14",3.52
"2015-03-21","C2791","I14",2.15
"2015-03-21","C2616","I14",2.79
"2015-03-21","C1958","I14",2.67
"2015-03-21","C1559","I14",2.72
"2015-03-21","C5404","I14",2.08
"2015-03-22","C4104","I14",2.54
"2015-03-24","C5407","I14",2.34
"2015-03-24","C1697","I14",2.4
"2015-03-25","C5113","I14",1.99
"2015-03-26","C2791","I14",2.62
"2015-03-26","C3067","I14",2.17
"2015-03-28","C3714","I14",5.06
"2015-04-01","C4450","I14",3.32
"2015-04-02","C3103","I14",2.34
"2015-04-06","C803","I14",2.73
"2015-04-07","C1982","I14",2.94
"2015-04-07","C4177","I14",3.98
"2015-04-16","C412","I14",2.54
"2015-04-18","C4994","I14",4.02
"2015-04-19","C5335","I14",2.12
"2015-04-19","C5357","I14",2.05
"2015-04-19","C1851","I14",2.32
"2015-04-21","C5602","I14",2.36
"2015-04-21","C5602","I14",1.7
"2015-04-23","C2720","I14",2.83
"2015-04-26","C1554","I14",2.26
"2015-04-28","C1961","I14",2.17
"2015-04-29","C5570","I14",2.1
"2015-04-30","C800","I14",4.01
"2015-05-02","C3879","I14",3.67
"2015-05-02","C1279","I14",2.51
"2015-05-03","C1499","I14",3.14
"2015-05-04","C4995","I14",2.62
"2015-05-05","C2638","I14",2.42
"2015-05-07","C2478","I14",2.61
"2015-05-09","C2644","I14",2.37
"2015-05-12","C5360","I14",2.78
"2015-05-16","C1987","I14",2.09
"2015-05-16","C1931","I14",3.96
"2015-05-18","C252","I14",1.48
"2015-05-21","C1156","I14",2.47
"2015-05-25","C3053","I14",2.07
"2015-05-30","C5280","I14",3.08
"2015-06-01","C1204","I14",3.86
"2015-06-03","C5008","I14",2.68
"2015-06-06","C5008","I14",3.09
"2015-06-07","C2757","I14",2.3
"2015-06-08","C869","I14",2.65
"2015-06-09","C5410","I14",1.4
"2015-06-10","C4564","I14",3.13
"2015-06-15","C4606","I14",1.81
"2015-06-17","C4989","I14",3.94
"2015-06-18","C4678","I14",5.96
"2015-06-18","C4637","I14",3.88
"2015-06-28","C1972","I14",2.56
"2015-06-29","C5185","I14",2.07
"2015-06-29","C2976","I14",2.2
"2015-06-29","C2976","I14",3.21
"2015-07-01","C235","I14",3.45
"2015-07-02","C3459","I14",5.28
"2015-07-09","C4063","I14",2.49
"2015-07-09","C4777","I14",2.4
"2015-07-09","C3077","I14",2.04
"2015-07-11","C489","I14",2.65
"2015-07-11","C4555","I14",3.26
"2015-07-12","C3553","I14",2
"2015-07-16","C1343","I14",1.7
"2015-07-16","C1776","I14",2.56
"2015-07-16","C4002","I14",2.3
"2015-07-16","C4236","I14",3.42
"2015-07-18","C1701","I14",3.09
"2015-07-19","C3357","I14",2.89
"2015-07-22","C3621","I14",3.39
"2015-07-23","C3315","I14",1.94
"2015-07-29","C735","I14",2.6
"2015-07-29","C1729","I14",2.57
"2015-08-05","C2209","I14",2.84
"2015-08-06","C3194","I14",1.4
"2015-08-08","C552","I14",2.7
"2015-08-13","C2230","I14",3.91
"2015-08-15","C1166","I14",2.65
"2015-08-16","C3738","I14",4.98
"2015-08-19","C4979","I14",4.07
"2015-08-27","C1954","I14",3.94
"2015-08-29","C2529","I14",1.97
"2015-09-08","C1181","I14",2.35
"2015-09-09","C4866","I14",5.07
"2015-09-22","C915","I14",3.16
"2015-09-30","C647","I14",3.6
"2015-10-04","C4411","I14",1.95
"2015-10-11","C3042","I14",2.69
"2015-10-18","C3342","I14",2.25
"2015-10-20","C4141","I14",3.75
"2015-10-22","C1030","I14",2.98
"2015-10-22","C1565","I14",4.01
"2015-10-22","C5599","I14",3.95
"2015-10-22","C2427","I14",3.15
"2015-10-26","C5351","I14",3
"2015-10-31","C4123","I14",2.03
"2015-11-09","C5290","I14",4.1
"2015-11-09","C1164","I14",3.27
"2015-11-09","C257","I14",3.83
"2015-11-09","C1493","I14",2.71
"2015-11-09","C1599","I14",3.02
"2015-11-11","C4571","I14",3.02
"2015-11-11","C2751","I14",2.42
"2015-11-12","C907","I14",2.69
"2015-11-12","C907","I14",2.84
"2015-11-12","C5598","I14",3.97
"2015-11-12","C3000","I14",2.44
"2015-11-13","C726","I14",1.75
"2015-11-13","C1803","I14",2.42
"2015-11-13","C1130","I14",2.89
"2015-11-14","C3906","I14",3.75
"2015-11-14","C771","I14",3.42
"2015-11-14","C2550","I14",1.43
"2015-11-14","C907","I14",2.62
"2015-11-15","C3299","I14",2.94
"2015-11-15","C3991","I14",1.79
"2015-11-15","C2913","I14",3.46
"2015-11-16","C2260","I14",2.97
"2015-11-16","C2273","I14",2.48
"2015-11-16","C1900","I14",2.84
"2015-11-17","C4798","I14",2.65
"2015-11-18","C2764","I14",2.3
"2015-11-18","C2764","I14",2.92
"2015-11-19","C1879","I14",4
"2015-11-28","C2594","I14",3.43
"2015-11-28","C1855","I14",3.23
"2015-11-28","C3234","I14",3.11
"2015-11-29","C1436","I14",3.09
"2015-12-03","C1033","I14",3.07
"2015-12-05","C910","I14",1.83
"2015-12-05","C3585","I14",2.55
"2015-12-05","C3585","I14",2.66
"2015-12-05","C3585","I14",5.06
"2015-12-12","C772","I14",2.8
"2015-12-14","C2251","I14",4.91
"2015-12-19","C4713","I14",4.17
"2015-12-19","C4868","I14",1.92
"2015-12-19","C2046","I14",2.19
"2015-12-23","C4870","I14",2.98
"2015-12-27","C1336","I14",3.01
"2015-12-27","C5583","I14",3.18
"2015-12-27","C3999","I14",2.23
"2015-12-28","C1220","I14",2.43
"2015-12-29","C4438","I14",2.42
"2015-12-31","C2810","I14",2.92
"2016-01-02","C3130","I14",3.2
"2016-01-02","C1556","I14",2.98
"2016-01-06","C4451","I14",4.95
"2016-01-06","C4672","I14",3.29
"2016-01-06","C4672","I14",2.4
"2016-01-07","C1181","I14",4.06
"2016-01-12","C3414","I14",3.73
"2016-01-14","C5325","I14",3.14
"2016-01-16","C5424","I14",2.67
"2016-01-17","C65","I14",3.56
"2016-01-20","C4032","I14",2.35
"2016-01-20","C5464","I14",2.41
"2016-01-21","C1384","I14",3.65
"2016-01-23","C3526","I14",5.25
"2016-01-23","C4692","I14",1.32
"2016-01-25","C3348","I14",2.73
"2016-01-25","C4929","I14",3.14
"2016-02-07","C289","I14",2.43
"2016-02-13","C890","I14",2.35
"2016-02-13","C3529","I14",2.55
"2016-02-13","C2924","I14",2.58
"2016-02-16","C2138","I14",3.03
"2016-02-16","C703","I14",2.16
"2016-02-18","C4987","I14",2.45
"2016-02-20","C1334","I14",6.46
"2016-02-24","C2455","I14",3.01
"2016-02-27","C2617","I14",2.88
"2016-04-13","C4654","I14",2.88
"2016-04-14","C2938","I14",2.7
"2016-04-15","C1435","I14",4.47
"2016-04-15","C3390","I14",1.73
"2016-04-16","C2432","I14",2.36
"2016-04-16","C2019","I14",3.33
"2016-04-17","C1282","I14",2.38
"2016-04-17","C4765","I14",2.9
"2016-04-19","C2329","I14",1.76
"2016-04-20","C1367","I14",3.69
"2016-04-20","C4478","I14",2.41
"2016-04-26","C4681","I14",2.93
"2016-05-01","C3399","I14",4.12
"2016-05-05","C3139","I14",1.69
"2016-05-05","C587","I14",2.84
"2016-05-06","C1604","I14",2.64
"2016-05-06","C5218","I14",2.69
"2016-05-08","C910","I14",5.35
"2016-05-09","C4512","I14",4.15
"2016-05-09","C4512","I14",3.31
"2016-05-09","C102","I14",4.77
"2016-05-09","C581","I14",1.56
"2016-05-09","C3231","I14",2.84
"2016-05-09","C306","I14",3.03
"2016-05-10","C3355","I14",2.75
"2016-05-12","C1851","I14",2.86
"2016-05-12","C67","I14",3.83
"2016-05-14","C1851","I14",3.38
"2016-05-17","C3653","I14",2.91
"2016-05-21","C184","I14",3.27
"2016-05-23","C184","I14",2.72
"2016-05-24","C2293","I14",2.73
"2016-05-25","C2916","I14",4.94
"2016-05-26","C3079","I14",4.92
"2016-05-28","C1850","I14",2.93
"2016-05-28","C1850","I14",3.13
"2016-06-06","C2086","I14",2.16
"2016-06-07","C1171","I14",3.18
"2016-06-09","C2666","I14",2.6
"2016-06-09","C785","I14",3.43
"2016-06-09","C4760","I14",7.03
"2016-06-09","C4760","I14",6.65
"2016-06-13","C5272","I14",2.7
"2016-06-14","C1310","I14",3.47
"2016-06-16","C2382","I14",3.89
"2016-06-18","C1811","I14",3.55
"2016-06-19","C5387","I14",2.41
"2016-07-04","C3541","I14",3.52
"2016-07-11","C2444","I14",1.9
"2016-07-13","C943","I14",3.57
"2016-07-14","C4314","I14",1.31
"2016-07-16","C3844","I14",2.4
"2016-07-17","C5318","I14",4.1
"2016-07-21","C4720","I14",4.27
"2016-07-24","C5706","I14",3.69
"2016-07-27","C3829","I14",1.8
"2016-08-06","C661","I14",2.53
"2016-08-06","C5222","I14",1.65
"2016-08-13","C2974","I14",2.4
"2016-08-15","C1821","I14",3.1
"2016-08-15","C4512","I14",4.1
"2016-08-15","C4512","I14",1.76
"2016-08-15","C1856","I14",1.78
"2016-08-17","C1984","I14",3.38
"2016-08-18","C3887","I14",3.94
"2016-08-18","C2338","I14",2.14
"2016-08-18","C1859","I14",3.65
"2016-08-18","C1299","I14",2.6
"2016-08-19","C4854","I14",2.68
"2016-08-23","C902","I14",3.51
"2016-08-23","C1584","I14",3.21
"2016-09-01","C2000","I14",2.41
"2016-09-03","C4489","I14",1.61
"2016-09-04","C902","I14",3.27
"2016-09-05","C313","I14",2.41
"2016-09-15","C852","I14",4.78
"2016-09-15","C4050","I14",4.39
"2016-09-15","C4050","I14",2.52
"2016-09-21","C5286","I14",3.7
"2016-09-24","C868","I14",1.39
"2016-09-25","C1094","I14",4.99
"2016-09-25","C1094","I14",5.48
